<H1>	<H1>	<H1>	タグ		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
クランチ	クランチ	クランチ	名詞-一般		
」	」	」	記号-括弧閉		
販売	ハンバイ	販売	名詞-サ変接続		
者	シャ	者	名詞-接尾-一般		
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
67g	67g	67g	未知語		
価格	カカク	価格	名詞-一般		
参考	サンコウ	参考	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
210	210	210	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
全国	ゼンコク	全国	名詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
チャネル	チャネル	チャネル	名詞-一般		
スーパー	スーパー	スーパー	名詞-一般		
・	・	・	記号-一般		
コンビニエンスストア	コンビニエンスストア	コンビニエンスストア	名詞-一般		
等	トウ	等	名詞-接尾-一般		
、	、	、	記号-読点		
全	ゼン	全	接頭詞-名詞接続		
経路	ケイロ	経路	名詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
1	1	1	未知語		
月	ツキ	月	名詞-一般		
18	18	18	未知語		
日	ビ	日	名詞-接尾-一般		
商品	ショウヒン	商品	名詞-一般		
特徴	トクチョウ	特徴	名詞-一般		
●	●	●	記号-一般		
カリ	カリ	カリ	名詞-一般		
っ	ッ	く	動詞-非自立	五段・カ行促音便	連用タ接続
と	ト	と	助詞-副詞化		
香ばしい	コウバシイ	香ばしい	形容詞-自立	形容詞・イ段	基本形
アーモンド	アーモンド	アーモンド	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
サクッ	サクッ	サクッ	未知語		
っ	ッ	く	動詞-非自立	五段・カ行促音便	連用タ接続
と	ト	と	助詞-格助詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
食	ショク	食	名詞-一般		
感	カン	感	名詞-接尾-一般		
の	ノ	の	助詞-格助詞-一般		
焼き	ヤキ	焼く	動詞-自立	五段・カ行イ音便	連用形
菓子	カシ	菓子	名詞-一般		
で	デ	で	助詞-格助詞-一般		
くるみ	クルミ	くるむ	動詞-自立	五段・マ行	連用形
、	、	、	記号-読点		
<ミルクチョコ>	<ミルクチョコ>	<ミルクチョコ>	タグ		
で	デ	で	助詞-格助詞-一般		
コーティング	コーティング	コーティング	名詞-サ変接続		
。	。	。	記号-句点		
表面	ヒョウメン	表面	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
クラッシュ	クラッシュ	クラッシュ	名詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
「	「	「	記号-括弧開		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
」	」	」	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
まぶし	マブシ	まぶす	動詞-自立	五段・サ行	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
●	●	●	記号-一般		
「	「	「	記号-括弧開		
甘辛	アマカラ	甘辛い	形容詞-自立	形容詞・アウオ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
「	「	「	記号-括弧開		
サクサク	サクサク	サクサク	副詞-一般		
食	ショク	食	名詞-一般		
感	カン	感	名詞-接尾-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
絶妙	ゼツミョウ	絶妙	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
ハーモニー	ハーモニー	ハーモニー	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
楽しめ	タノシメ	楽しめる	動詞-自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
20	20	20	未知語		
〜	〜	〜	記号-一般		
40	40	40	未知語		
代	ダイ	代	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
男女	ダンジョ	男女	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
中心	チュウシン	中心	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
幅広く	ハバヒロク	幅広い	形容詞-自立	形容詞・アウオ段	連用テ接続
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
「	「	「	記号-括弧開		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
チョコ	チョコ	チョコ	名詞-一般		
」	」	」	記号-括弧閉		
販売	ハンバイ	販売	名詞-サ変接続		
者	シャ	者	名詞-接尾-一般		
亀田製菓	カメダセイカ	亀田製菓	名詞-固有名詞-組織		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
45g	45g	45g	未知語		
価格	カカク	価格	名詞-一般		
参考	サンコウ	参考	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
128	128	128	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
全国	ゼンコク	全国	名詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
チャネル	チャネル	チャネル	名詞-一般		
コンビニエンスストア	コンビニエンスストア	コンビニエンスストア	名詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
1	1	1	未知語		
月	ツキ	月	名詞-一般		
17	17	17	未知語		
日	ビ	日	名詞-接尾-一般		
商品	ショウヒン	商品	名詞-一般		
特徴	トクチョウ	特徴	名詞-一般		
●	●	●	記号-一般		
大	ダイ	大	接頭詞-名詞接続		
人気	ニンキ	人気	名詞-一般		
「	「	「	記号-括弧開		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
」	」	」	記号-括弧閉		
に	ニ	に	助詞-格助詞-一般		
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
が	ガ	が	助詞-格助詞-一般		
開発	カイハツ	開発	名詞-サ変接続		
した	シタ	した	名詞-一般		
<ミルクチョコ>	<ミルクチョコ>	<ミルクチョコ>	タグ		
を	ヲ	を	助詞-格助詞-一般		
たっぷり	タップリ	たっぷり	副詞-助詞類接続		
と	ト	と	助詞-副詞化		
コーティング	コーティング	コーティング	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
●	●	●	記号-一般		
ピリッ	ピリッ	ピリッ	副詞-助詞類接続		
と	ト	と	助詞-副詞化		
辛い	ツライ	辛い	形容詞-自立	形容詞・アウオ段	基本形
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
と	ト	と	助詞-並立助詞		
、	、	、	記号-読点		
コク	コク	コク	名詞-一般		
の	ノ	の	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
甘	アマ	甘い	形容詞-自立	形容詞・アウオ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
の	ノ	の	助詞-連体化		
チョコ	チョコ	チョコ	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
醸し出す	カモシダス	醸し出す	動詞-自立	五段・サ行	基本形
絶妙	ゼツミョウ	絶妙	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
美味し	オイシ	美味しい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
が	ガ	が	助詞-格助詞-一般		
楽しめ	タノシメ	楽しめる	動詞-自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
ターゲット	ターゲット	ターゲット	名詞-一般		
メイン	メイン	メイン	名詞-一般		
の	ノ	の	助詞-連体化		
購買	コウバイ	購買	名詞-サ変接続		
層	ソウ	層	名詞-接尾-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
40	40	40	未知語		
〜	〜	〜	記号-一般		
50	50	50	未知語		
代	ダイ	代	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
加え	クワエ	加える	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
、	、	、	記号-読点		
20	20	20	未知語		
〜	〜	〜	記号-一般		
30	30	30	未知語		
代	ダイ	代	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
男女	ダンジョ	男女	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
中心	チュウシン	中心	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
幅広く	ハバヒロク	幅広い	形容詞-自立	形容詞・アウオ段	連用テ接続
「	「	「	記号-括弧開		
cacao-kome	cacao-kome	cacao-kome	未知語		
プロジェクト	プロジェクト	プロジェクト	名詞-一般		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
は	ハ	は	助詞-係助詞		
チョコ	チョコ	チョコ	名詞-一般		
と	ト	と	助詞-並立助詞		
米	ベイ	米	名詞-固有名詞-地域-国		
菓	菓	菓	未知語		
、	、	、	記号-読点		
両	リョウ	両	接頭詞-名詞接続		
カテゴリー	カテゴリー	カテゴリー	名詞-一般		
トップ	トップ	トップ	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
と	ト	と	助詞-並立助詞		
亀田製菓	カメダセイカ	亀田製菓	名詞-固有名詞-組織		
が	ガ	が	助詞-格助詞-一般		
、	、	、	記号-読点		
コラボレーション	コラボレーション	コラボレーション	名詞-一般		
する	スル	する	動詞-自立	サ変・スル	基本形
こと	コト	こと	名詞-非自立-一般		
で	デ	で	助詞-格助詞-一般		
両社	リョウシャ	両社	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
持つ	モツ	持つ	動詞-自立	五段・タ行	基本形
技術	ギジュツ	技術	名詞-一般		
や	ヤ	や	助詞-並立助詞		
ノウハウ	ノウハウ	ノウハウ	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
活かし	イカシ	活かす	動詞-自立	五段・サ行	連用形
た	タ	た	助動詞	特殊・タ	基本形
新しい	アタラシイ	新しい	形容詞-自立	形容詞・イ段	基本形
美味し	オイシ	美味しい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
を	ヲ	を	助詞-格助詞-一般		
提案	テイアン	提案	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
プロジェクト	プロジェクト	プロジェクト	名詞-一般		
です	デス	です	助動詞	特殊・デス	基本形
。	。	。	記号-句点		
今年	コトシ	今年	名詞-副詞可能		
で	デ	で	助詞-格助詞-一般		
3	3	3	未知語		
年	トシ	年	名詞-一般		
目	メ	目	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
迎え	ムカエ	迎える	動詞-自立	一段	連用形
、	、	、	記号-読点		
2008	2008	2008	未知語		
年	トシ	年	名詞-一般		
12	12	12	未知語		
月	ツキ	月	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
から	カラ	から	助詞-格助詞-一般		
「	「	「	記号-括弧開		
うす	ウス	うすい	形容詞-自立	形容詞・アウオ段	ガル接続
焼	ショウ	焼	名詞-接尾-一般		
ショコラ	ショコラ	ショコラ	未知語		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
うす	ウス	うすい	形容詞-自立	形容詞・アウオ段	ガル接続
焼	ショウ	焼	名詞-接尾-一般		
ショコラホワイト	ショコラホワイト	ショコラホワイト	未知語		
」	」	」	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
2009	2009	2009	未知語		
年	トシ	年	名詞-一般		
11	11	11	未知語		
月	ツキ	月	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
亀田製菓	カメダセイカ	亀田製菓	名詞-固有名詞-組織		
から	カラ	から	助詞-格助詞-一般		
「	「	「	記号-括弧開		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
チョコ	チョコ	チョコ	名詞-一般		
＆	アンド	＆	記号-一般		
アーモンド	アーモンド	アーモンド	名詞-一般		
」	」	」	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
2010	2010	2010	未知語		
年	トシ	年	名詞-一般		
11	11	11	未知語		
月	ツキ	月	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
両社	リョウシャ	両社	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
「	「	「	記号-括弧開		
明治	メイジ	明治	名詞-固有名詞-一般		
×	カケル	×	記号-一般		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
クランチ	クランチ	クランチ	名詞-一般		
チョコ	チョコ	チョコ	名詞-一般		
バー	バー	バー	名詞-一般		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
「	「	「	記号-括弧開		
亀田	カメダ	亀田	名詞-固有名詞-人名-姓		
の	ノ	の	助詞-連体化		
柿	カキ	柿	名詞-一般		
の	ノ	の	助詞-連体化		
種	タネ	種	名詞-一般		
チョコ	チョコ	チョコ	名詞-一般		
＆	アンド	＆	記号-一般		
アーモンド	アーモンド	アーモンド	名詞-一般		
」	」	」	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
それぞれ	ソレゾレ	それぞれ	名詞-副詞可能		
期間	キカン	期間	名詞-一般		
限定	ゲンテイ	限定	名詞-サ変接続		
で	デ	で	助詞-格助詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
今	イマ	今	名詞-副詞可能		
まで	マデ	まで	助詞-副助詞		
に	ニ	に	助詞-格助詞-一般		
ない	ナイ	ない	形容詞-自立	形容詞・アウオ段	基本形
美味し	オイシ	美味しい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
を	ヲ	を	助詞-格助詞-一般		
ご	ゴ	ご	接頭詞-名詞接続		
提供	テイキョウ	提供	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
まいり	マイリ	まいる	動詞-非自立	五段・ラ行	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
今回	コンカイ	今回	名詞-副詞可能		
の	ノ	の	助詞-連体化		
コラボレーション	コラボレーション	コラボレーション	名詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
から	カラ	から	助詞-格助詞-一般		
